Jan/2020,LB_GERAL,CA060BR,CA060BRANA,COIFAS,COIFA INOX PAREDE CONSUL 60CM,CONSUL,INOX,127V,127V-220V,N/A,7891129230101,84146000
Jan/2020,LB_GERAL,CA060BR,CA060BRBNA,COIFAS,COIFA INOX PAREDE CONSUL 60CM,CONSUL,INOX,220V,127V-220V,N/A,7891129230118,84146000
Jan/2020,LB_GERAL,CA090BR,CA090BRANA,COIFAS,COIFA INOX PAREDE CONSUL 90CM,CONSUL,INOX,127V,127V-220V,A,7891129230125,84146000
Jan/2020,LB_GERAL,CA090BR,CA090BRBNA,COIFAS,COIFA INOX PAREDE CONSUL 90CM,CONSUL,INOX,220V,127V-220V,N/A,7891129230132,84146000
Jan/2020,LB_GERAL,CAP60AR,CAP60ARANA,COIFAS,COIFA VIDRO PAREDE CONSUL 60CM,CONSUL,INOX,127V,127V-220V,N/A,7891129249844,84146000
Jan/2020,LB_GERAL,CAP60AR,CAP60ARBNA,COIFAS,COIFA VIDRO PAREDE CONSUL 60CM,CONSUL,INOX,220V,127V-220V,N/A,7891129250178,84146000
Jan/2020,LB_GERAL,CAP90AR,CAP90ARANA,COIFAS,COIFA VIDRO PAREDE 90CM,CONSUL,INOX,127V,127V-220V,N/A,7891129250185,84146000
Jan/2020,LB_GERAL,CAP90AR,CAP90ARBNA,COIFAS,COIFA VIDRO PAREDE 90CM,CONSUL,INOX,220V,127V-220V,N/A,7891129250192,84146000
Jan/2020,LB_GERAL,GAV75AB,GAV75ABBNA,COIFAS,COIFA LUMINÁRIA ILHA  BRASTEMP VITREOUS  BRANCA 220V  75 CM,BRASTEMP,BRANCO,220V,220V,N/A,7891129238091,84146000
Jan/2020,LB_GERAL,GAV80AB,GAV80ABBNA,COIFAS,COIFA PAREDE BRASTEMP VITREOUS BRANCA 80 CM 220V 60 HZ,BRASTEMP,BRANCO,220V,220V,N/A,7891129238084,84146000
Jan/2020,LB_GERAL,BAR90AR,BAR90ARANA,COIFAS,COIFA DE PAREDE BRASTEMP GOURM INOX 127V,BRASTEMP,INOX,127V,127V,N/A,7891129491601,8414600001
Jan/2020,LB_GERAL,BA890CR,BA890CRRNA,COIFAS,COIFAI NOX ILHA BRASTEMP GOURMAND 100CM,BRASTEMP,INOX,220V,220 V,N/A,7891129491670,84146000
